absatzkrisen,     sales crises,
absatzlage,     sales situation,
absatzmagnet,     anchor tenant,
absatzmöglichkeit,     sales potential,
absatzstockung,     stagnation of the market,
absatzwesen,     marketing,
absatz  wirtschaft,     sales; turnover,
absaugen,    to exhaust; to suck off,
absaugend,    sucking off; vacuuming,
abschaffbar,    abolishable,
abschaffen,    disestablish; to abolish; to suppress,
abschaffend,    abolishing; disestablishing,
abschaffung,     abolishment; abolition,
abschaffungen,     abolitionisms,
abschaltautomatik,     automatic switchoff,
abschalten,    to deactivate; to deenergize; to disable; to extinguish; to log-off; to passivate; to shut down; to shut off; to switch off; to turn off,
abschaltend,    switching off,
abschaltung,     abandonment of service; cutoff; cutout; deactivation; passivation; shutoff,
abschaltverzögerung,     turn-off delay,
abschaltzeit,     disconnecting time,
abschaum,     dregs; scum,
abscheu,     abhorrence; abomination; detestation; horror,
abscheuend,    shying,
abscheulich,    abhorrent; abominable; abominably; damnably; detestable; detestably; execrable; execrably; execrative; flagrant; flagrantly; heinous; heinously; hideous; horrible; outrageous; outrageously,
abscheuliche,    abominable; detestably; hideously,
abscheulichere,    more horrible,
abscheulichkeit,     abomination; detestableness; heinousness; hellishness; hideousness,
abscheulichkeiten,     hideousnesses,
abscheulichste,    most horrible,
abschicken,    sent ; to send ;sent,
abschickend,    mailing,
abschieben,    to deport; to push off,
abschiebend,    deporting; pushing off,
abschied,     leave; parting; valediction,
abschiede,     valedictions,
abschied nehmen,    to take leave,
abschiedsbrief,     farewell letter,
abschiedsfeier,     farewell party,
abschiedsfeiern,     farewell parties,
abschiedsgesuch,     resignation,
abschiedskuss,     parting kiss,
abschiedsrede,     farewell speech; valedictory,
abschiedsreden,     farewell speeches; valedictories,
abschiedsredner,     valedictorian; valedictorians,
abschiedsschmerz,     wrench,
abschießen,    to bring down; to launch,
abschirmen,    to shield,
abschirmung,     screening; shield,
abschlachten,    slaughter,
abschlachtend,    slaughtering,
abschlag,     anticipated payment; discount,
abschlagen,    to refuse,
abschlagend,    knocking off; teeing,
abschlagszahlung,     part payment; payment on account,
abschlagzahlung,     installment,
abschleifen,    to abrade; to polish,
abschleifend,    polishing,
abschleppdienst,     wrecking service,
abschleppdienste,     wrecking services,
abschleppen,    to haul off; to tow; to tow off,
abschleppend,    towing off,
abschleppseil,     tow rope; towrope,
abschleppseile,     tow ropes,
abschleppwagen,     breakdown lorry; breakdown van,
abschließen,    shutoff; to close; to conclude; to lock,
abschließend,    concluding; final; finishing; locking; secluding,
abschluss,     finish,
abschlussbuchungen,     annual closing entries,
abschlussgebühr,     acquisition fee,
abschlusskosten,     acquisition cost,
abschluss  math,       closure,
abschlussprogramm,     terminator,
abschlussprovision,     acquisition commission,
abschlussprüfer,     annual auditor; auditor of annual accounts,
abschlussprüfung,     final; final examination; finals; graduation  ,
abschlussprüfungen,     final examinations,
abschlusszyklus,     termination cycle,
abschlüsse,    terminations,
abschmatzen,     slobbation,
abschmelzdauer,     fusing time,
abschmelzen,    to fuze,
abschmieren,    to grease,
abschmierend,    greasing,
abschmiernippel,     grease nippel,
abschminken,    to remove the make up,
abschminkend,    removing the make up,
abschminkwatte,     make up remover pad,
abschnallen,    to unstrap,
abschnallend,    unstrapping,
abschneiden,    clipping; to chop; to clip off; to cut off; to shear; to strip; to truncate,
abschneidend,    cutting; segmenting,
abschneiden  von zahlen,     truncation,
abschnitt,     article; chapter; episode; paragraph; section; segment,
abschnitte,     sections; segments,
abschnittweise,    bulk,
abschnüren,    to strangulate,
abschnürend,    strangulating,
abschnürung,     pinch-off,
abschottung,     bulkheading; sealing-off,
abschottung des marktes,    compartmentalization     to screw off; to unscrew,
abschraubend,    screwing off,
abschrecken,    to deter; to discourage,
abschreckend,    deterrent; deterrently; deterring,
abschreckung,     determent; deterrence,
abschreckungen,     determents,
abschreckungsmittel,     deterrant; deterrent,
abschreckwirkung,     chilling effect,
abschreiben,    to charge off; to copy; to depreciate; to write off,
abschreibend,    copying; transcribing,
abschreiber,     copyist; cribber,
abschreibung,     write off,
abschreibungen,     write offs,
abschreibungsart,     amortization type,
abschreibungsbetrag,     amortization amount; amount of depreciation,
abschreibungsbuchung,     amortization posting,
abschreibungsdauer,     amortization period,
abschreibungsfeld,     amortization field,
abschreibungskorrektur,     amortization adjustment,
abschreibungskosten,     amortization costs,
abschreibungsliste,     amortization list,
abschreibungsmethode,     amortization method,
abschreibungsmode,     amortization mode,
abschreibungsparameter,     amortization parameter,
abschreibungsperiode,     amortization period,
abschreibungsprognose,     amortization forecast,
abschreibungsrate,     amortization rate,
abschreibungsrechnung,     amortization calculation,
abschreibungsregel,     amortization rule,
abschreibungssatz,     amortization record,
abschreibungsschlüssel,     amortization code,
abschreibungsstornierung,     amortization cancellation,
abschreibungswert,     amortization value,
abschreibungsüberwachung,     amortization control,
abschreiten,    to pace off,
abschreitend,    pacing off,
abschrift,     copy; transcript; transcription,
abschriften,     transcriptions; transcripts,
abschrifti,     transcription,
abschrägen,    to bevel; to slant; to slope  Abschrägen       chamfering,
abschrägend,    beveling; bevelling; sloping,
abschuftend,    slaving,
abschuss,     firing,
abschussrampen,     launching platforms,
abschweifen,    to digress,
abschweifend,    digressing; digressive; discursive; excursive; excursively,
abschweifende,    digressively; discursively,
abschweifung,     digression,
abschweifungen,     digressions,
abschwellend,    decongestant,
abschwemmen,    to wash away,
abschwenkend,    deviating,
abschwirren,    to zoom off,
abschwächen,    to attenuate; to extenuate; to understate,
abschwächend,    extenuating; weakening,
abschwächer,     reducer,
abschwächung,     attenuation,
abschwören,    abjure; forswear,
abschwörend,    abjuring; forswearing,
abschwörte,    abjure,
abschätzbar,    asessable; assessable,
abschätzen,    to assess; to estimate,
abschätzend,    estimating,
abschätzig,    disparaging,
abschätzung,     appraisal; assessment; estimation,
abschäumen,    scum,
abschäumend,    scumming,
abschöpfen,    to skim,
abschöpfend,    skimming,
abschürfen,    to abrasive,
abschüsse,     firings,
abschüssig,    precipitous; scarped; steep,
abschüssige,    precipitously,
abschütteln,    shake off,
abschüttelnd,    shaking off,
absegelnd,    sailing,
absehbar,    conceivable; foreseeable,
absehen,    foresee,
absehend,    foreseeing,
abseifen,    to soap,
abseifend,    soaping,
abseilen,    to rope down,
abseilend,    roping; roping down,
abseits,    apart; apart   Abseits       aside,
abseitsstellungen,     offsides,
absenden,    to send off,
absender,     despatcher; forwarder; originator; sender  Absender       forwarders,
absender  einer warensendung,     consignor; shipper,
absenderkennung,     source identifier,
absetzbar,    deposable; saleable,
absetzen,    degradeher; unseat,
absetzend,    discharging; unseating,
absetzung,     deduction; degradation,
absetzungen,     degradations; discharges,
absichern,    provide security for,
absichernd,    providing security for,
absicherung,     safeguarding,
absicht,    purpose; purposes  Absicht       intent; intention; mind; purpose; tendency,
absicht durchkreuzen,    to foil,
absichten,     intentions; intents; purposes,
absichtlich,    deliberate; intentional; intentionally; on purpose; puposely; purposefully; purposely; studiedly; wilful; willful,
absichtliche,    deliberately,
absichtserklärung,     declaration of intent,
absichtslos,    undesigned,
absinken,    to fall,
absinken kurve,    to sag,
absitzen,    to dismount,
absitzend,    dismounting,
absolut,    absolute; downright; starkly; utterly,
absolutadressbereich,     absolute address area,
absolutaktenzeichen,     absolute file reference,
absolutauswahl,     absolute selction,
absolutbetrag  math,       absolute value,
absolutdatei,     absolute file,
absolute,     absoluteness,
absolute abweichung,    absolute deviation,
absolute adresse,    actual address; effective address; specific address,
absolute adressierung,    absolute addressing,
absolute einkommenshypothese,    absolute income theory,
absolute frequenz,    absolute frequency,
absolute häufigkeit,    absolute frequency,
absolute inflation,    absolute inflation,
absoluteintragung,     absolute entry,
absolute konvergenz,    absolute convergence,
absolute kostenvorteile,    absolute economics,
absolute programmierung,    absolute programming,
absoluter ausdruck,    absolute expression,
absoluter betrag,    absolute value,
absoluter fehler,    absolute error,
absoluter kostenvorteil,    absolute advantage,
absoluter wert,     absolute value,
absolute speicheradresse,    absolute storage address,
absolutes programm,    absolute program,
absolutes recht,    absolute right,
absolutewirkliche adresse,    absolute address,
absolute zahl,     absolute number,
absolutismus,     absolutism,
absolut konvergent math,      absolutely convergent,
absolutlader,     absolute loader,
absolutname,     absolute name,
absolut sicher sein,    to be as safe as houses,
absolutsteuerblock,     absolute control block,
absoluttext,     absolute text,
absolutwert,    absolute value,
absolutwertübertrager,     transducer,
absolvent,     graduate,
absolvierend,    completing,
absonderlichste,    strangest,
absondern,    to abstract; to exclude; to excude; to seclude; to secrete; to segregate; to separate from; to sequester,
absondernd,    isolating; secluding; secreting; segregating; separating; sequestering,
absonderung,     dissociation; emission; isolation; reject; secretion,
absonderungen,     dissociations,
absorber,     absorber,
absorbieren,    to absorb,
absorbierender,    absorbing,
absorbierender bereich,    absorbing region,
absorbiert,    absorbs,
absorbierte,    absorbed,
absorption,     absorption,
absorptionsfähig,    absorbable; absorptive,
absorptionsfähigkeit,     absorbability,
absorptionstheorie,     absorption approach,
absorptionsvermögen,     absorbencies,
abspaltend,    splitting off,
abspannen,    to relax,
abspannung,     guy,
absparend,    stinting,
abspecken,    to slim,
abspeicherungen,     savings,
abspeisen,    to fob,
abspeisend,    fobbing; putting off,
abspenstig,    unfaithful,
abspenstig gemacht,    alienated,
absperren,    to look,
absperrend,    cordoning,
absperren licht,    to shut off,
absperrung,     barrier,
absperrungen,     barriers,
absperrvorrichtung,     faucet,
absperrvorrichtungen,     cutoffs,
abspiegeln,    to reflect,
abspiegelnd,    reflecting,
absplittern,    to splinter,
absplitternd,    splintering,
absprache,     arrangement,
absprechend,    arranging,
abspringen,    to jump off,
abspringend,    jumping off,
abspritzen,    to flush,
absprung,     jump; take-off,
absprungbalken,     take-off board,
absprünge,     jumps,
abspulen,    to take off; to take up; to uncoil; to unreel; to wind,
abspulend,    unreeling,
abspülen,    to wash up,
abspülend,    washing up,
abstammen,    descended; to descend,
abstammend,    descending,
abstammung,     ancestory; ancestry; lineage; parentage,
abstammungen,     ancestries; lineages,
abstammungslehre,     theory of evolution,
abstammungslehren,     theories of evolution,
abstand,    displacement  Abstand       desistance; displacement; distance; pitch; space; spacing,
abstand genommen,    abstained,
abstand  math,       distance,
abstandprüfung,     bias test,
abstandsstück,     spacer,
abstattend,    making a call on,
abstauben,    to dust,
abstaubend,    dusting,
abstechen,    to contrast with,
abstechend,    contrasting with,
abstecher,    trip; trips,
abstecken,    to define; to stake off; to stake out,
abstehen,    to stick out,
abstehend,    distant,
absteigbar,    descendible,
absteigen,     downswing,
absteigend,    descending; downward,
